,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code_nation,Tokyo_code,Tokyo_estimete_code,Geo_Flag_multi
20405,20405,20405,764773,816,I'matJR池袋駅in豊島区東京都https://t.co/OnOfZqvcGL,2022-07-23_14:56:26,0.0,0.0,0.0,0,7efb0fd5276fdda5,981883440,SaintAqoursSnow,278.0,37771,Aqours 松浦果南 × Kawasaki ZX-6R →ツイートのどこかに画像あります「⚠️アニメやラジオの実況有りミュート推奨⚠️」ラブライブ！シリーズ「 μ's Aqours 虹ヶ咲 」μ's 園田海未🏹Aqours 松浦果南🐬←最推し虹ヶ咲 優木せつ菜🎙三船栞子🔖 朝香果林👠,雨水ポンプ場職員,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,533945,533945,2
20436,20436,20436,888372,478,I'mat富士町交差点in日野市東京都https://t.co/yrHmfP0T1a,2022-07-27_06:56:07,0.0,0.0,0.0,0,5cf616c8f739cb2b,97931629,karorynet,927.0,460740,サガプラ（@SAGAPLANETS）信者。サガプラさん大好きでRT多いです。サガプラ好きな人のフォローよろしくお願いします。最新作AMBITIOUS MISSION攻略完了 ワクチン4回接種済。お酒大好き命の水です。,FelicieAcureZmaid 気絶,東京 日野市,city,日本,139.356993,35.639344,139.441522,35.691719,5339,533932,533932,3
20502,20502,20502,554369,76,開店前に4、ら50人いるけど、時間内に捌けるかな？@WaybackBurgersin渋谷区東京都https://t.co/YucXlB9mNE,2022-07-17_09:59:39,0.0,0.0,0.0,0,f7c22e0cf7b3af2b,99819981,tyama2015,252.0,12709,篠原ののか(KissBee)推し,千葉県,東京 渋谷区,city,日本,139.661368,35.641564,139.723884,35.692138,5339,533935,533935,2
20547,20547,20547,973791,142,I'mat大岡山駅in大田区東京都https://t.co/4jWQ7HfVBy,2022-07-29_19:59:24,0.0,0.0,0.0,0,1df8c91136c4c140,854858016,mark8629,844.0,476261,社会人9年目。元UEC生。鉄道ヲタ(撮り鉄、乗り鉄、模型鉄、音鉄、架空鉄道)、2次元、simutrans(越州地方開発記、チュートリアル、自由町)、Excel、艦これ、水樹奈々、元学生委員会、鉄研元会長※3Dプリンタパーツなど創作物については、まるく製作所(@MARK_seisakusho)へどうぞ,,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
20654,20654,20654,280958,1185,6：4917K各駅停車「元町・中華街」5863F@元住吉駅-in川崎市神奈川県https://t.co/fjjG43ciYQ,2022-07-09_06:50:19,0.0,0.0,0.0,0,d313627ad749ca61,1083185953806544896,onochan107sp,2536.0,211445,🌟モーニング娘。22で10期石田亜佑美🍉と13期横山玲奈🐶の大ファン！🌟ハロプロ最新情報、速報、ヘッドラインニュース、関連など随時更新します。関東近郊（南関東限定）をツアー参戦、鉄道（時刻表）が大好きです🚞NEXT 🌟 無期限活動休止・終息後、現場再開予定🧸💤,神奈川県 川崎市 中原区,神奈 川崎市 中原区,city,日本,139.630936995756,35.5479000021146,139.688152854637,35.596515139336,5339,533925,533925,2
20806,20806,20806,674011,225,職場のある築地から仕事を終えて今帰宅中〜🚇無事に中目黒の自宅まで帰還するよ💪🏼😉笑今日も様々と考える事はあったけど仕事はまずまず順調に進行したから一先ずは良かったな😃笑↓動画は日比谷線築地駅からの🚇🐈🐺🌙☀️https://t.co/jCoB4KpHO6,2022-07-20_22:58:38,0.0,1.0,1.0,0,735b6f2b933efaf6,339086756,yoshisugar,24.0,34580,宮城県涌谷町出身🐈🌙☀️ 生涯修行中💪子年生まれ🐁バツイチ子無しの独身男🐺 和食調理師・生得知識を活用・主に和の文化を伝えて活きたい🇯🇵モットーは『初心忘れるべからず』『急がば回れ』『温故知新』『自力本願』『日日是好日』 🍵アカウントのsugarはレッチリのアルバム名から♬中目黒の自宅で植物を育成中🪴, 中目黒,東京 中央区,city,日本,139.758528,35.644646,139.793196,35.69663,5339,533936,533936,2
20833,20833,20833,609895,1157,ようやく@高尾駅in八王子市東京都https://t.co/MJBROmCxxF,2022-07-19_00:43:46,0.0,0.0,1.0,0,86315f8740971686,275520668,birikonp1212,887.0,42978,DJ/VJ(始めたて)/はいふり/アイマス/ホロ(特に星街)/声優/水どう/鉄道/バス/交通系｜DJイベ所属→#きぬアニPD;主催、#highスト レギュラーDJ｜稀に乗り鉄、社畜故ツイート少なめ。交通系RT多し。アニクラでDJしてる。DJ案件はDMでお願いします,東小金井から徒歩数分→八王子からバスで50分〜たまに横須賀,東京 八王子市,city,日本,139.161531,35.597798,139.43004,35.718529,5339,533931,533931,2
20854,20854,20854,461975,531,今は、カレー屋さんも外国人がやっているお店も沢山ある西荻窪ですが、ミルチを開店させた当時は、カレー屋は匂いが出るからダメ！外国人にはお店貸せない！という厳しい街でした。やっと見つけた、当時はまだ薄暗かった柳小路の小さな物件でミルチを開店させてから、明日で20年になります！https://t.co/WWX0LHOfBn,2022-07-14_15:55:28,64.0,2.0,532.0,3,faab662cb34cf04f,895616534034305024,chairorahman,3682.0,5936,西荻窪南口柳小路にある、小さなバングラデシュ料理屋です🇧🇩。バングラデシュ人1、日本人1、ちゃとらの猫1匹でひっそりと営業してます。ほとんど猫、時々バングラデシュ、イマイチ映えない料理(美味しい)、その他ツイートします。営業時間18:00〜深夜。日水曜定休。,杉並区西荻南3-11-5,東京 杉並区,city,日本,139.585064,35.665879,139.667527,35.730446,5339,533934,533934,2
20900,20900,20900,346264,413,やっちゃん大好きな😍麻妃さんの写真をくれて感謝してる。😊😋😍💕♥️大阪のバーマキで参加したか？僕は東京に住んでるし遠いので行けなかった。ショートの麻妃さんが可愛いので素敵で良かったね。😃😊😍💕♥️,2022-07-11_05:53:42,0.0,0.0,0.0,0,0b7c83abc823ec59,1293540289810849794,SVmOV4zYUuQKtOY,91.0,5316,大塚純太,,東京 小金井市,city,日本,139.48448,35.683795,139.53401,35.718915,5339,533943,533943,2
20963,20963,20963,248780,183,Этотрындец!😡😡МенязовутЛизачтопо-японски-Риса.Сэтогосеместравшкольномкласседвекитаянки-обеРи-сан…😡Онинемоглисебедругиепсевдонимыпридумать???КихнастоящимименемРиникакогоотношениянеимеетаиз-занихякаждыйразневпопадотвечаюнауроках,2022-07-08_08:58:42,0.0,1.0,4.0,0,7efb0fd5276fdda5,151191603,Utsukushi_Hime,584.0,13613,Бывший тележурналист. Изучаю японский язык. テレビ報道記者でした。東京に住んでいます。日本語を勉強しています。,Tokyo-to Japan,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,533945,533945,2
20982,20982,20982,627252,21,川崎市は住みやすい街です💎💙中原区は川崎市のほぼ中央に位置しており、サッカーJリーグチーム「川崎フロンターレ」の本拠地としても有名です🐬,2022-07-19_13:59:48,0.0,0.0,1.0,0,d313627ad749ca61,719814376543416320,ryota_ever_blue,902.0,11386,ダイヤ商事(株)代表取締役。創業58年(since1964) 趣味は 、サッカー、マラソン、バドミントン、登山、車、バイク、旅、グルメ、食べ歩き、神社、お寺巡り⛩好きなチームは川崎フロンターレ🐬好きな選手は川崎の太陽ジュニーニョ☀️北海道から沖縄まで全国各地へ旅に出ます✈️川崎フロンターレと旅のことを中心に呟きます！,,神奈 川崎市 中原区,city,日本,139.630936995756,35.5479000021146,139.688152854637,35.596515139336,5339,533925,533925,3
20989,20989,20989,524574,1332,シネマート新宿で『恋愛の抜けたロマンス』＜연애빠진로맨스＞を観るよ。チョン・ガヨン監督の商業デビュー作品。プチョン行きのため、日本における韓国映画公開を初週で観なかったのは久しぶり。https://t.co/ayFweEY6Sm,2022-07-16_11:54:19,0.0,1.0,5.0,0,0fc2963a94546000,112126273,saruKmovie,2598.0,164456,韓国映画!! / 한국영화!! / I love Korean Movie!!,韓国映画、韓国・朝鮮関連映画を求めて徘徊中,シネマート新宿,poi,日本,139.7056727773532,35.69188853177307,139.7056727773532,35.69188853177307,5339,533945,533945,4
21058,21058,21058,293057,827,I'matin豊島区東京都https://t.co/3Ov0ooglA3,2022-07-09_15:56:22,0.0,0.0,1.0,0,7efb0fd5276fdda5,1116648014,misuzu_desuyo,1278.0,395037,趣味で生きてます(垢分けする気ないから色々呟く)実況(球蹴ドラマアニメ)の時はうるさいです⚠大河ドラマの話が多め,お布団,東京 豊島区,city,日本,139.677525,35.712228,139.752663,35.745989,5339,533945,533945,2
21123,21123,21123,433467,302,休日メトロ放題、またやって欲しい。@Kita-SenjuStationin足立区東京都https://t.co/y7pHZPHFqu,2022-07-13_19:58:39,0.0,1.0,4.0,0,76c498282a5a7997,833955372876435456,madokarun_net,1051.0,113874,Starbucks/cooking/cross-dressing/travel/finance/INFJ-A(4w5),日本のどこかのスタバ,東京 足立区,city,日本,139.735751,35.738659,139.858685,35.817519,5339,533945,533945,3
21247,21247,21247,161995,1100,I'mat大崎郵便局in品川区東京都https://t.co/kr5q3WoYk1,2022-07-05_18:54:27,0.0,0.0,0.0,0,4ad3383e25ac98d9,41441853,n_mizuguchi,629.0,43416,1978年シドニー生まれ。AB型。やや太め。独身。,Tokyo,東京 品川区,city,日本,139.695191,35.584544,139.774255,35.641576,5339,533935,533935,2
21251,21251,21251,48850,636,I'mat豊田駅in日野市東京都https://t.co/JkE0MbpRrN,2022-07-02_10:57:18,0.0,0.0,0.0,0,5cf616c8f739cb2b,739559881,tomodachihoshi,321.0,13511,年々推しと趣味が増え続けてるアニメとライブ好きの社会人。推しはMay'n(ふぁんくラ部)/水樹奈々(S.C. NANA NET会員)/LiSA/花澤香菜(Destination Club)/大石昌良(CLUB014)/鈴木杏奈/ワルキューレ,,東京 日野市,city,日本,139.356993,35.639344,139.441522,35.691719,5339,533932,533932,2
21267,21267,21267,497893,36,I'matパリクロアッサン稲城店in稲城市東京都https://t.co/WTMBzNVkWF,2022-07-15_17:59:48,0.0,0.0,0.0,0,0e3222be2e090ee1,98630296,aoakaossan,1447.0,155607,妻帯者2桁年目突入⚽青赤SOCIO15年生･⚾ｽﾜｸﾙﾌﾟﾗﾁﾅ会員緑と赤と読売は超dis注意 パは極ユルく丑他:寄席演芸/大衆酒場/公営賭博/旅(飲み鉄),味スタ/神宮/その他アウェイ/博打場/酒場/寄席/どっか旅へ,東京 稲城市,city,日本,139.464017,35.604469,139.525344,35.652449,5339,533933,533933,2
21268,21268,21268,49302,1124,I'mat立川駅in立川市東京都https://t.co/rQS0IeniJI,2022-07-02_10:55:15,0.0,0.0,0.0,0,e9d13ad4ff9f02c1,1263458475134210049,cccccchild,287.0,18214,品行方正,,東京 立川市,city,日本,139.352224,35.683008,139.446091,35.745344,5339,533942,533942,2
21284,21284,21284,618123,854,I'mat田町駅-in港区東京都https://t.co/2HqH9oU0TO,2022-07-19_06:53:06,0.0,0.0,0.0,0,594fa6c6bc5b5ba9,54852268,_ho_pe,546.0,203064,しがないIT社畜 ポストは不規則 つぶやく内容は、おはようからおやすみまで、残念な食生活、日々感じてる事などなど つぶやき数バラツキあり フォローされる方は覚悟して下さい ( ´ ▽ ` )ﾉ フォロー、リムーブ、ブロックご自由に 猫まっしぐら 音楽大好き！ スクスト 花澤病患者 VTuber好き ウェザーリポーター,千葉県市原市,東京 港区,city,日本,139.708754,35.622973,139.782004,35.682605,5339,533935,533935,2
21303,21303,21303,143490,870,雲行きの良くない埼玉県からおはようございます⛅@ドン・キホーテ北上尾PAPA店-in上尾市埼玉県https://t.co/GYEQJoiTN4,2022-07-05_05:47:37,0.0,0.0,0.0,0,124cf982b30781ca,1046391687197544448,edaroh_colony,100.0,32791,「コロニーな生活」「駅奪取」「セブン-イレブンアプリ」「Swarm」など位置記録が残るアプリや寺社めぐりをメインにした「枝郎(@edaroh)」の分館です。鉄道模型関係もこちらにて。,,埼玉 上尾市,city,日本,139.534032,35.925809,139.650183,36.00983,5339,533974,533974,2
21412,21412,21412,562852,442,SAYUMINGLANDOLL～BIRTHDAYLIVE2022～ 1回目@ZeppHanedain大田区東京都w/https://t.co/G44tHR1koi,2022-07-17_15:58:02,0.0,0.0,0.0,0,1df8c91136c4c140,345422118,sayumiyabi,1392.0,146001,道重さゆみ永遠。こぶし組浜浦軍。米村姫良々/山﨑夢羽/岡村ほまれ/牧野真莉愛/井上玲音/橋迫鈴。OCHA NORMA/BEYOOOOONDS/モーニング娘。’22。こぶしファクトリー/Buono!/Berryz工房。浜浦彩乃/矢口真里/夏焼雅/宮本佳林/後藤真希/亀井絵里。久保田利伸/野球/戦国時代。ハロプロカレンダー,Sayutopia,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
21460,21460,21460,316428,97,I'mat羽田空港第1・第2ターミナル駅in大田区東京都https://t.co/a3J4HRJyQO,2022-07-10_08:59:33,0.0,0.0,0.0,0,1df8c91136c4c140,251551444,Tetu_Bus,2656.0,127398,広島ベースで撮影する初心者で最近は南やら東やら行ってバスや鉄道や風景なんかも撮影してます。フォローは気軽にどうぞ！ 過去にYahoo!ブログで「鉄バスのブログ」をやってました。,,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
21531,21531,21531,56444,1425,I'matファミリーマート福生志茂店-in福生市東京都w/https://t.co/5zjmEs9KkT,2022-07-02_15:54:05,0.0,0.0,0.0,0,632c12d964b5772f,1492296258,4ku4,268.0,68860,オタクの日記 SXE10/旅/オーディオ/カメラ/Reol,東京の西の方,東京 福生市,city,日本,139.31402,35.712604,139.359855,35.754731,5339,533942,533942,2
21556,21556,21556,18716,280,広島→岡山→山中湖なら回せるのにー,2022-07-01_13:58:08,0.0,0.0,5.0,0,28b9063fdce43645,3294338978,Azyui_Mdk,222.0,43792,とあるあねぺん＊ ／ #姉妹推し #サイズ感 ／ らぶ：姉Q＊様(THE BEST) ／ 推し：中村舞 ／ すき：石田みなみ 由良ゆら 🌐 ／ エンターテイナー：岸みゆ 小田えりな ／妹：楠偉音 ／タミヤ 2015年 ワールドチャンピオン #騎士団,そぉなん！しらっ！,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
21565,21565,21565,299078,1341,前半終了。川崎4-0G大阪。,2022-07-09_19:54:34,0.0,0.0,1.0,0,d313627ad749ca61,112191645,WAKA_77,3430.0,64472,わかの観戦日記の管理人。スポーツ観戦とサイクリングとツーリングの日々。サイトの更新履歴をかねます。スタジアムガイドも運営していますので、良かったら参考にして下さい。,横浜市戸塚区在住,神奈 川崎市 中原区,city,日本,139.630936995756,35.5479000021146,139.688152854637,35.596515139336,5339,533925,533925,2
21570,21570,21570,30586,1030,I'mat要塞in八王子市東京都https://t.co/JPiBT9YvLM,2022-07-01_21:55:21,0.0,0.0,2.0,0,86315f8740971686,94453599,Helnyan,3866.0,373066,八王子 / 冬 / 墓地 / カルトと女子高生銃撃の町/ 尻シバき / 刑務作業 / ｱｯｱｯ /,多摩御陵,東京 八王子市,city,日本,139.161531,35.597798,139.43004,35.718529,5339,533931,533931,2
21672,21672,21672,259494,1147,I'matらしんばん秋葉原店新館-in千代田区東京都https://t.co/28ZD15GNvh,2022-07-08_15:51:29,0.0,0.0,0.0,0,28b9063fdce43645,3176875784,irregular2983,1872.0,88968,765AS 雪歩、デレ奈緒、智絵里、唯、凛、加蓮、ミリ志保、美也、シャニ霧子、凛世、透、小糸 ラ！サ！果南、ルビィ、虹ヶ咲エマ、璃奈、Liella 千砂都推しFGOブーディカ120最推し 城跡巡りが趣味,日本,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
21702,21702,21702,176874,310,ウエドネスデー✨行ってきまー🤣⤴️@つくばエクスプレス利根川橋梁in柏市/守谷市千葉県/茨城県https://t.co/dEKmiLSfVO,2022-07-06_05:55:42,0.0,0.0,0.0,0,6439e221c8eaddaa,517365456,taicho_u,461.0,134303,私にユルいツイは無理。コメントにはフォロワーさんが止めるまでリプします！／『愛娘。』２人が宝物／でも哀しき父の性よ…／糖尿病と高血圧と真剣勝負ちう／珈琲好きです♪家族は飲みませんが。／お酒は私の血液！オヤジギャグ連発ツイートの羊のひつじ。,チバラキ地方【つくばフューチャー】　⇔　都区内,茨城 守谷市,city,日本,139.931565,35.909236,140.022473,35.978459,5339,533967,533967,2
21709,21709,21709,925698,1139,おはようございます☀皮脂や汚れで毛穴が詰まっていると、発毛環境の悪化に繋がります💦💦💦表皮の生まれ変わりを乱したり、皮膚バリア機能の低下を引き起こし、脱毛の原因になるかもしれません😱健康的な頭皮を維持するためにも、しっかりと汚れを落としましょう❗️＃品川#北品川,2022-07-28_08:51:17,0.0,0.0,19.0,0,4ad3383e25ac98d9,272383294,hsgoto,262.0,1719,ヘアーサロンごとうの店主です💈京急線新馬場駅北口から徒歩1分|オイルケアで頭皮、お肌の改善を|うちの奥様担当のシェービングはハッキリ言って寝ちゃい ます😴|☎️03-6433-3393 ✉️hsgoto.2014@gmail.com LINE公式アカウントhttps://t.co/A8t6IBoYUs,東京都品川区北品川2-11-1-102,東京 品川区,city,日本,139.695191,35.584544,139.774255,35.641576,5339,533935,533935,2
